imu_challenge_dataset
time_s,gx_rad_s,gy_rad_s,gz_rad_s,ax_m_s2,ay_m_s2,az_m_s2,temp_c
46.4,0.01786277374942940,-0.003198749946776360,-0.0021595063529979500,-0.005525873868300290,3.0077788573626200,9.385321410312460,26.99761227468290
46.410000000000000,0.016492036662261800,-0.0008949851728671360,0.0013725209147963800,-0.04733895606451650,2.8350425281218000,9.28637498637122,26.997578049409200
46.42,0.01578347865942560,-0.001975709573141220,0.00019327630127087200,0.018290324001601800,3.0154364255457800,9.389779406899230,26.99754358073670
46.43,0.019012829733155500,-0.0036342872547412900,-0.0027261477898879900,0.023908457602114800,2.948948057328960,9.322090269470830,26.99750886866960
46.44,0.01750941988663880,0.0002013263062130250,0.0032417780553784400,0.055860545008299600,2.938982538499080,9.3950457444999,26.997473913212000
46.45,0.019467360046383400,-0.002828775874859910,-0.0032150055333236000,0.013023861541888900,2.9553402645087600,9.321587934733010,26.99743871436840
46.46,0.013449278383935200,-0.00500066367552804,0.005296892460785420,0.011438114498857600,2.9096687028554700,9.374935046641320,26.99740327214290
46.47,0.016165637374685900,-0.007364553209028100,0.0022339063703084200,-0.04178626610610270,2.9654615959040100,9.2521187124809,26.99736758653980
46.480000000000000,0.01300130109400490,-0.003350623057343220,-0.0017219915775554300,-0.0023757617986248300,3.07069690966427,9.342517263847080,26.9973316575636
46.49,0.015775952328480900,0.0011512759356416600,0.00367618729603441,-0.051126228908754400,2.898654613020120,9.35166421026518,26.997295485218600
46.5,0.01573747435994570,0.0009149287489091500,-0.0005007589353835260,-0.08521432985035880,3.008043791538380,9.297966422744190,26.99725906950920
46.51,0.017487922344287100,-0.003037752322607110,-0.00040964776576033300,-0.013257824797979400,3.0269447193813800,9.348756856218940,26.997222410439800
46.52,0.016325811761320100,-0.0023494727277997800,-0.0026019406255385100,-0.025188220460423100,3.0083998261891600,9.480259346751030,26.99718550801490
46.53,0.017481487131857800,-0.002530396478664240,-0.0007279257997861450,0.03057136539783820,3.057075944281620,9.295407195159520,26.99714836223900
46.54,0.017641541904841900,-0.004267442096275800,-0.0004923375437969220,-0.04808570614387410,3.0305570094404400,9.368602609508820,26.99711097311670
46.550000000000000,0.020544507703593900,-0.0034982490751162000,0.002636292171250420,0.1406742213328110,3.0161117270438000,9.316049639821970,26.997073340652400
46.56,0.015604045675509300,0.00036170613177173800,0.003334387732258520,-0.023996449128588800,3.0355542227315700,9.405524115671340,26.99703546485080
46.57,0.014352582149008500,-0.0005928247880978900,-0.0014815775572884900,-0.003516082383622250,3.034333227021930,9.358144113720630,26.996997345716500
46.58,0.016726783272238100,-0.001054430486289390,0.001541079938715760,-0.028342727084127800,2.9683753873918100,9.31956910223869,26.996958983254200
46.59,0.01463004440559330,-0.004270909147828030,-0.00268050930651501,0.03889114468701980,3.018472139520530,9.350539123854940,26.996920377468400
46.6,0.019198514342011300,-0.0013992172662592500,0.001548689549777380,-0.010689599216313200,2.974354263281330,9.42851489939085,26.99688152836400
46.61,0.015668144999516700,-0.0062083214517869300,0.005324160361481840,-0.04896362956458200,2.9223836818615000,9.319625405794740,26.996842435945600
46.62,0.01510341654094650,8.49660025646556E-05,-0.0025596248576084000,-0.0916739789727863,3.082010656422330,9.387759695065990,26.99680310021800
46.63,0.01529192596068540,-0.001083497494288530,-0.0010293330843336700,0.028695918988243000,2.9635918038143300,9.289191026230700,26.996763521185900
46.64,0.017671380303228700,-0.004291120164428790,0.0024545504291472400,0.03249049408448630,3.0471228763651400,9.363203895757370,26.996723698854400
46.65,0.015919039470137300,0.0016321878416256900,0.002690388949940320,0.017136075569925200,3.020173162393690,9.337419856656330,26.996683633228100
46.660000000000000,0.01495118770366190,-0.005193000653474780,-0.0008822334901480110,-0.010762175324334700,2.949728174038070,9.401429449762380,26.996643324311900
46.67,0.019565213013506600,-0.0005400670810786310,0.003947163470716190,-0.0159606584447097,2.956818099851830,9.338721061270950,26.99660277211080
46.68,0.014522157258291700,-0.0004903440667167280,-0.0006311568649453460,0.03887565783164520,3.016564147528310,9.404742615523780,26.996561976629700
46.69,0.016305616776059900,-0.004080036691130230,0.004346935215206000,-0.005052562231379640,3.017756604021550,9.300543739958590,26.996520937873600
46.7,0.017539084546603800,-0.0016764054504507300,0.0019373033760818500,0.056226473603018000,2.980062065471420,9.2804991887617,26.99647965584750
46.71,0.012971789564959100,-0.004874368058194440,0.00354243010407406,-0.0049523628500004400,2.920863616908420,9.291746999764790,26.996438130556400
46.72,0.017194968258045300,-0.00729346936025255,0.0017416562525309200,-0.00676634390532781,3.0412045985405700,9.363074298402280,26.996396362005400
46.730000000000000,0.01412421930072800,-0.003736481583823420,0.0023139282087086600,0.018542738121060200,2.855878341487690,9.285330668341390,26.996354350199500
46.74,0.017879987536840200,-0.0028339874654952100,0.002420265053158470,0.06958704885600500,3.0206246827300200,9.22774130252177,26.996312095143900
46.75,0.014309107201841500,-0.0003122337190096700,0.0032895730852667900,0.058837080234729700,3.0609461054049900,9.321692249373690,26.996269596843700
46.76,0.017619934466918000,-0.0014659384588175300,0.0009343443996851370,-0.002411839760058890,2.9129288822735800,9.34635928482862,26.996226855304200
46.77,0.01844604964038040,-0.001413672307121630,-0.0007998076701708970,-0.01868657656103150,3.0144763148061200,9.315431281138360,26.99618387053040
46.78,0.01795724359065020,-0.0036296151180616300,0.0008421217459940070,-0.06041592497002940,2.9883746010301000,9.28106003468355,26.996140642527700
46.79,0.016736990794495700,-0.00266080317382251,-0.0003349756624818660,0.034603833834438000,3.0183989865686700,9.395563983552800,26.996097171301300
46.800000000000000,0.01577174249782660,-0.0034606425283670100,-0.00020414421567513000,-0.0891900715727172,3.0586313716967300,9.377409746381230,26.996053456856500
46.81,0.015081492043719000,-0.004050746114219880,0.004309554479600820,0.08526095084348130,2.9435022598926700,9.353529619074270,26.99600949919870
46.82,0.01917638731776320,-0.002788205794307880,0.0022454557815126900,0.042156617336484100,3.000744271808900,9.401234157283120,26.995965298333200
46.83,0.014835314162576200,-0.0014517910589542700,0.002153474964465830,-0.03729804909941090,3.004771920722090,9.290770572890740,26.99592085426530
46.84,0.014160159049589200,-0.002746101805448290,0.0031452870848422500,0.061544612220804700,2.9166453543495100,9.324945683267850,26.995876167000600
46.85,0.017565015587652500,-0.0022478390915410700,0.0022350209855307900,0.02740906716040050,3.0438484691957000,9.393654455502480,26.99583123654440
46.86,0.014641990559126700,-0.0002110131655967860,0.00473415498966755,0.02338455252603610,3.0976840679010100,9.342859849910690,26.995786062902200
46.87,0.014334123545523400,-0.0026023607081655100,-0.0031892886566255700,-0.013346283349190600,3.0508700527064300,9.419509533278210,26.995740646079500
46.88,0.013347028318114100,-0.004268794264759410,-0.0009951852235935560,0.027632785042885300,3.02491938769663,9.246580470543250,26.99569498608190
46.89,0.01526840339257970,-0.0004739631402145450,-0.0004013436963463420,-0.07083885469082420,3.06380926797652,9.242842541288240,26.995649082914900
46.9,0.016068779179814100,-0.0010691801156666100,-0.0017514329549417900,0.0031426629185857000,2.990850364827360,9.308576764465390,26.9956029365841
46.910000000000000,0.016720378766081800,-0.0009435696942363410,0.0012258455426425900,-0.03399378932583620,2.9776105628453400,9.36220373293664,26.995556547095200
46.92,0.01813679380955860,-0.0003492207020378430,0.0013198653908599300,-0.014402743963989800,3.0484528237007200,9.368231376865010,26.99550991445370
46.93,0.017287963105557500,-0.000687624337651029,0.004950672477237760,-0.034445751227030100,3.035303614361010,9.320396541835720,26.995463038665400
46.94,0.01585240868344630,-0.0015434594311101900,0.0028075782837054100,-0.03188504358980010,3.040637078435240,9.383547525823630,26.995415919736000
46.95,0.015837747561171000,0.003181979037238430,-1.50528629761519E-05,0.06442229463409520,2.9830847808008300,9.352412088455920,26.99536855767120
46.96,0.017254439570199700,-0.004170873302108550,0.0019887189609948300,-0.07164343329865280,2.9518645935393300,9.33456184242255,26.99532095247680
46.97,0.018779250603736600,-0.0027737799361453900,-0.0026539602408572900,0.02043312667588080,2.9762427823380400,9.397444953220160,26.995273104158600
46.980000000000000,0.016486724249415000,0.0003337137319008240,0.0012845104529921400,-0.056534456072561500,2.9866462476343000,9.333834196583830,26.99522501272250
46.99,0.015295819641657700,-0.001315792080174020,0.0011775746292239500,0.06607519121818420,2.928313345063930,9.2938681892124,26.99517667817420
47.0,0.014248334774611100,-8.51283118735934E-05,-0.0008041947947299360,0.021390036398363000,3.055215645087990,9.31897154101217,26.995128100519600
47.01,0.013343641601734100,-0.001261471284973290,0.0005976052625420910,-0.07023449362338970,2.9680750993987900,9.278487311939980,26.995079279764800
47.02,0.017566576755490800,0.0011471191455030900,-0.0003850749785530340,0.01673337094295030,2.966397204722650,9.319280912937050,26.995030215915600
47.03,0.017389979666601600,-0.0036160255294708700,-0.000865090636444524,-0.034793215847375500,3.0216171830167600,9.287893063217550,26.994980908978100
47.04,0.01738873480453260,0.0010839060506050500,0.0023489982810557500,0.011343879446868900,2.9904948303838000,9.261811598079410,26.994931358958200
47.050000000000000,0.01597667392368350,0.0007409692995809110,0.003067822387630010,-0.06642126555369260,2.9579934261333200,9.304178047439670,26.99488156586190
47.06,0.0190478472973184,-0.004021611922521690,0.002019991081962960,0.06154802913155030,2.9646056616294900,9.25251014636541,26.994831529695400
47.07,0.015265725732596000,-0.0003397129301317250,0.00012379066116083300,-0.09987047661794170,3.0658320275367300,9.364835784226420,26.994781250464600
47.08,0.01814448603949900,-0.001687133718838,-0.0003251071931973710,-0.04037871465831970,3.0233188691180500,9.358870540634440,26.994730728175900
47.09,0.01615644654550330,-0.0028142280456710800,0.0001860000346271360,-0.054098920522192600,2.9655445279253200,9.377508109068320,26.994679962835300
47.1,0.015017215503602300,-0.005378312588545660,0.0005599842116226150,0.01896268557971470,3.115107479680830,9.299752135112320,26.994628954448900
47.11,0.01741896227216870,-0.0036227118016300200,-0.0007441805163835810,-0.02462571842251740,3.0078313161355600,9.348633228950340,26.994577703023100
47.12,0.01705315844656900,-0.00018487047791801900,0.003107647974352040,-0.00921998161614526,3.070973039618550,9.268557248337200,26.994526208564000
47.13,0.016947816206489100,2.65774327367081E-05,0.0005954525372191650,-0.032076587975040100,3.0401616589210300,9.296729333031360,26.99447447107800
47.14,0.016396411937907300,-0.0020225364630380900,0.0025297616999568100,-0.06842220286509100,3.0515461386648100,9.376171131466150,26.994422490571300
47.15,0.016158053263310500,3.2844339696615E-05,-0.0017998416848111800,-0.011427102263362500,3.0487722215945000,9.383286965168280,26.994370267050200
47.160000000000000,0.021010567672529100,0.00028938371589252,-0.0003766809826559780,-0.06514479455602210,2.979880121912220,9.33037747376368,26.994317800521200
47.17,0.01860232116431580,-0.0012918670645491800,0.0027187867943051400,-0.09160187085874580,3.162109373495000,9.357775511959220,26.99426509099070
47.18,0.01767944577813680,-0.0030458248200074200,0.002747091952834720,0.03129599043852780,3.012963312443650,9.31186910596655,26.99421213846490
47.19,0.016457374345923800,-0.000719059985778613,-0.001405059889617690,-0.06195330490057740,3.093345241240210,9.373430735057560,26.994158942950500
47.2,0.018248074399161300,-0.000627209483791505,0.0016061377519948900,0.07285561455531820,3.0136236851353400,9.27726121511411,26.99410550445380
47.21,0.01726973344630360,-0.00025330085470308300,0.0016586285571036200,0.07088324073173100,2.9989700211069300,9.328442306228010,26.994051822981500
47.22,0.016286137221741900,0.00012960611971247100,-0.00041642675740623100,0.04428458735732110,3.1237922532420300,9.381274594662020,26.993997898540000
47.230000000000000,0.015626582815438000,-0.004325540397615270,0.0017139959860591000,-0.05678935897694360,3.1342508376098600,9.296421412994990,26.993943731135800
47.24,0.016071860467530900,-0.002621080626576340,-0.0021609033993824000,0.10608030787336100,3.0801826064251900,9.320672803903280,26.993889320775700
47.25,0.009892827275112830,-0.005398475757882390,-0.000853783705941268,-0.11762217850377900,3.0989370165887300,9.342636688345430,26.993834667466300
47.26,0.016654863956591300,-0.00010725196904649100,0.002197915891312320,-0.04415002062581300,2.9969617661779100,9.367625278971470,26.993779771214100
47.27,0.015256693576016100,-0.0020258779695556600,0.0010590005174005800,0.04166095631988900,3.093723923852460,9.283234168226360,26.99372463202590
47.28,0.01941896911816460,-0.0007396380086234960,0.0011628406551706400,0.03773475671429610,3.094287115412090,9.338727492347600,26.99366924990840
47.29,0.016272300575715800,-0.004552634771406650,0.0006498346304287500,-0.03625704450026910,3.084848009606970,9.368545756407680,26.993613624868300
47.300000000000000,0.013855668834635700,0.0012006732507686000,0.002073805163064830,-0.039282564568097900,3.146336520575170,9.368024906266430,26.993557756912500
47.31,0.01613381853218160,-0.00398997800002901,0.0021701937868260300,-0.010769515293357900,2.9510752408196700,9.316710553135780,26.993501646047700
47.32,0.014141319764185500,-5.21843327789251E-05,0.002582996225511960,-0.004348912780004230,3.057214141505710,9.301097296047290,26.993445292280800
47.33,0.017180359786742400,-0.0013654219190912000,0.0012513384005236900,-0.023472128959278200,3.1413640256343700,9.317531641415830,26.993388695618600
47.34,0.01681542263213120,-0.001980219183838750,0.00022317631913894000,0.08289978006765100,3.012723461227300,9.282436649877350,26.99333185606810
47.35,0.018149190040936400,-0.0021416652584971300,-0.00011403281903931300,-0.034181557771298700,3.101902749477040,9.344243654060500,26.993274773636100
47.36,0.014651729997733300,-0.0028774825289663400,-0.0011136933161125800,0.07332336227700030,3.0462191647722600,9.323809223691800,26.993217448329600
47.37,0.016301492503132000,0.0009890243298326630,0.00019442035726295800,0.020296558692906100,3.0760170120266100,9.194631387659880,26.99315988015560
47.38,0.013503415376514900,-0.0015761539174712800,-0.00021276864608566100,0.05095947081373710,3.019810281067430,9.33454818728596,26.99310206912120
47.39,0.0176364311150457,-0.004139834257659790,0.004203157508515670,-0.07474558851157540,3.1869084394350200,9.291574135355780,26.993044015233300
47.4,0.01727116642305900,-0.002369323260369880,-0.0010938751823620100,0.05139955864979120,3.017488896801320,9.32385548506278,26.992985718499000
47.410000000000000,0.017225016542364600,-0.001344736509809030,0.0030747242349667900,0.04963015130439510,3.069421854598390,9.391171859755260,26.992927178925500
47.42,0.016236626928298900,0.00019418424219461400,0.00046452411335035700,-0.03330159028527660,3.0640441206525100,9.269407617256850,26.992868396519800
47.43,0.017062916939590600,-0.002810677566776580,0.0005870540918189820,0.04239689379789340,3.131814974257870,9.294826189760280,26.992809371289200
47.44,0.019442031594221300,-0.00267700309096094,0.0018023761812227800,-0.07399561946487660,3.082667877555070,9.302617070728700,26.992750103240800
47.45,0.01566314701025960,-0.0015545976272288300,-0.001837075104246220,-0.023731412602669600,3.00143308357887,9.248733116109580,26.992690592381800
47.46,0.01651060796565960,0.00014537580763856100,-0.0005999501365602900,0.0583550196710173,3.0491816564905000,9.31851966444261,26.992630838719500
47.47,0.014061047000947400,-0.004338994902739810,-0.0014822775599025700,-0.009098663566118420,2.9743236528536000,9.334829528835160,26.992570842261300
47.480000000000000,0.01449675960433950,-0.0005907886174136590,0.000239483394312914,-0.013211556881862500,3.0871574893018000,9.29355027615589,26.99251060301430
47.49,0.016428889969108700,-0.002529635036060140,-0.0008183902835596990,0.07022792810155690,3.1736519283229300,9.339992704531480,26.992450120985900
47.5,0.018441112258885200,-0.0022503872842602800,0.0036342863546115900,-0.0976743995233396,3.0757211720832800,9.386509534582300,26.99238939618350
47.51,0.015720665226713000,0.002401617175982400,-0.00016668694800152400,-0.008882291618450030,3.1037682718788600,9.277203181173510,26.992328428614500
47.52,0.015761375453493500,-0.001994485005445780,-0.0037569916804569100,-0.003301743565594860,3.1429606010347900,9.303716269410430,26.992267218286300
47.53,0.015419419587176700,-9.21713463415469E-05,0.00033113441880391700,-0.03983706534247390,3.0543977072054800,9.296307384480190,26.992205765206500
47.54,0.015163658225755100,-0.00016374351171683100,0.002614910843853570,0.06870740854691090,3.1450047435536200,9.399337816534370,26.99214406938240
47.550000000000000,0.016823095897295900,-0.003961631402032710,0.004260536902912370,-0.04550335216479830,3.1867204650206500,9.338907707547230,26.99208213082150
47.56,0.01323861904113120,-0.005292384660539500,0.0005410135594279210,-0.04487640913787100,3.003453157689020,9.363449698474990,26.992019949531600
47.57,0.01879499475761570,4.0355689937818E-05,-3.3800136073099E-05,-0.12361245360194200,3.150116086930450,9.300181786111400,26.991957525520000
47.58,0.01490225220800850,-0.003768713413138150,0.0009710960767989460,0.05553747331696480,3.0202203022964000,9.399107839823930,26.991894858794400
47.59,0.01767688490231690,-0.00492999951926955,0.0018301122790702100,-0.016466034222045600,3.0566958050954900,9.359005635677650,26.991831949362500
47.6,0.013693061791008100,0.0004506781891347840,-0.0012577680144122600,-0.016378036165407400,3.1530878475398600,9.263727159714940,26.99176879723190
47.61,0.017570720228441800,-0.0036405123870691100,0.0005110992770310300,-0.010660893417190300,3.1137083019180600,9.24848755020375,26.99170540241040
47.62,0.017576910091729700,-0.0031467065983876800,0.000900930872629581,0.05966291962964480,3.0757429732308800,9.310607620543700,26.99164176490550
47.63,0.017001405856061200,0.002347061887123630,0.001091606511785460,0.08064309795807930,3.211450089281180,9.333585795885870,26.991577884725200
47.64,0.01424412543159260,-0.004921167970387720,0.000710914030602535,-0.086622970533007,3.08435825505527,9.288748506283530,26.991513761877100
47.65,0.01673205954473600,-0.0041142822035400200,-0.0008715640109917080,-0.023146053568685400,3.156750586578970,9.270000623741690,26.991449396369200
47.660000000000000,0.01386683141362300,-0.002521119327306020,0.0016774853168740100,-0.05675820097682390,3.087739245721240,9.354723912384870,26.99138478820910
47.67,0.015727397817655400,-0.0020822496921878700,0.0009108544679035890,-0.011183186258855600,3.126988734269590,9.324090472957580,26.991319937404900
47.68,0.018291731001726200,-0.0033892395954424400,0.000905990899808942,-0.004552946328604590,3.1297808475296100,9.301701576062320,26.991254843964400
47.69,0.01782628905314200,-0.003919072293066740,-0.0011650562917786500,-0.0859343507690149,3.1102800411085700,9.268618699513710,26.991189507895500
47.7,0.016263231410474600,0.001418213434705090,0.0022803756449806200,0.01843324788958430,3.0364158827601100,9.301552815138840,26.99112392920620
47.71,0.014283232627151900,-0.0010758161302096800,-0.0008958705790355050,-0.02245920020844260,3.1222816208390400,9.266746252432130,26.991058107904500
47.72,0.01752400138417700,-0.0004314641027819530,0.004232875801394790,0.039024410482661000,3.0805352656763200,9.35007804514076,26.990992043998400
47.730000000000000,0.016271568543276700,-0.0018762652056178900,-0.0013585091396785800,0.001514900929555830,3.087700625000380,9.341060382944120,26.990925737495900
47.74,0.011592154906689800,-0.0010229182646006800,0.0025244318870403600,-0.08581062468342000,3.1413454214103600,9.25612873408178,26.990859188405200
47.75,0.017798025718276900,0.0002639618015660520,-0.0028163665490894800,0.030731848663636300,3.1389841238748300,9.257224245277830,26.990792396734400
47.76,0.016184280287637100,-0.003594452956592370,-0.003516613444124050,-0.06700312010644180,3.0760498898253600,9.368049024292050,26.99072536249150
47.77,0.018637628268303400,-0.0010721963898270800,-0.00010953418868284700,-0.061574362642331300,3.125799218676570,9.342510607522880,26.99065808568480
47.78,0.014042164478840200,-0.0002097972599197360,-0.003519401145614760,-0.01583918178995590,3.117023234254250,9.336655570758650,26.990590566322400
47.79,0.009879277561563630,0.001487699253651040,0.002459446301161520,-0.014255015180766600,3.073997874401920,9.35872028986084,26.990522804412600
47.800000000000000,0.016790832503308500,0.0022938729195962600,0.0009563930817772840,-0.08767345466553660,3.0781606794668600,9.252819511306650,26.99045479996370
47.81,0.016815771665885400,-0.0014622030954397100,0.003802061256102310,-0.007389948192765510,3.0800403363224400,9.29013299041847,26.99038655298380
47.82,0.012851280510457800,0.0006753415120705550,0.0006656132039494670,-0.004449801514237120,3.119784835947100,9.395341012172060,26.990318063481400
47.83,0.014275604054338100,-0.006942286000450130,0.001486300495333220,-0.006405931217555460,3.1062077033424300,9.37609776583327,26.990249331464800
47.84,0.021743017941151600,0.001502601890141900,0.00046361090650184300,-0.08439839669724250,3.1329642224282300,9.329099644705740,26.990180356942400
47.85,0.015621340460295400,-0.003053745095457120,-0.0007478610879526350,0.007195387316932980,3.0795986835140600,9.309879030970370,26.99011113992250
47.86,0.01769445880350830,-0.0020841865618930700,0.00018645129825255600,0.030976300408958500,3.1160067711817800,9.326696520000740,26.990041680413500
47.870000000000000,0.014931200285419500,-0.0007197966355811380,-0.0014079050504835600,-0.06732979348362510,3.1208606468902100,9.295025433106910,26.989971978424100
47.88,0.012051893159108800,-0.0019089043278385100,0.0017748371806124100,-0.05377774104938260,3.1431424796076300,9.263539499803840,26.9899020339626
47.89,0.01589196140714580,-0.001209126871456220,0.00038430516679465000,0.03936704307110080,3.2013982148945500,9.25754810994186,26.989831847037600
47.9,0.015701247651356900,0.001573338219983800,0.0007995048202027290,0.07899881326121880,3.18270554531264,9.406813761609930,26.989761417657600
47.910000000000000,0.015432679093044500,-0.002370501941525710,0.006647460548557780,-0.008318525394174120,3.126350388254970,9.26798108703832,26.989690745831200
47.92,0.016003132625083600,-0.003775923666687710,0.00019390042229109300,-0.022478649786405200,3.0514150536124600,9.34917753837186,26.98961983156700
47.93,0.01676092949237970,0.0020248374495718400,0.0016275175838795800,0.009911073592389390,3.106586366145310,9.188763911027970,26.989548674873700
47.94,0.015932137626849400,-0.0005485761108386640,0.0008917292468982070,0.06781708889067770,3.179366748467820,9.270082080918360,26.989477275759900
47.95,0.013704337701007400,0.0022423590774738000,0.0033151885132727100,-0.04250167426702100,3.131639211271400,9.290138962282730,26.98940563423440
47.96,0.017204698054844700,0.00012512657121895700,0.001476916666555800,-0.02420130594467030,3.072599437658690,9.268020060611810,26.989333750305700
47.97,0.01233356332317910,-0.004249336459230300,0.000457154577614022,-0.02551372869838090,3.1262848023141700,9.256576224672470,26.989261623982900
47.980000000000000,0.012131570208643000,-0.0003113928054313400,0.005585033147593390,-0.07083510047834690,3.1141053737199600,9.341650482574150,26.989189255274500
47.99,0.017710624329286300,-0.003570072802927220,-0.0007193692904904990,0.042639383400102800,3.2017659548830000,9.311675595673660,26.98911664418940
48.0,0.01724628202812070,-0.001587327636973360,0.0006123216535111420,0.013056876347574100,3.1106847787600900,9.266670384010600,26.989043790736500
48.01,0.016117428824961200,-0.0017536346682305700,0.0028329648668530000,-0.10086374838095600,3.16160032492008,9.261886257422540,26.98897069492470
48.02,0.013441300544147800,-0.0048375481379135500,-0.0006362679724936840,-0.0005675504693463070,3.176383120917280,9.22543518521591,26.988897356762800
48.03,0.01481635359815610,-0.0032278562238716100,0.0025312241838708000,0.08311268730034940,3.081120597234270,9.237440699413080,26.988823776259800
48.04,0.015706659837286200,0.0028081245910031400,4.10570356614701E-05,0.01377049748028560,3.1068989291138400,9.239198535726700,26.988749953424700
48.050000000000000,0.013040343175963500,-0.0011255100126643900,0.003006472522290100,0.08019950019638000,3.1238661703655900,9.26972606038138,26.98867588826640
48.06,0.014754051504815200,-0.001953471953167110,0.0029540230456905100,-0.028006958306509200,3.1531817697227700,9.445111325085120,26.988601580794000
48.07,0.017536747132284600,0.0020234858460851500,0.0008198329440169590,0.04830927841892550,3.1176326732456100,9.264001776886830,26.988527031016500
48.08,0.019086674746893200,-0.002394780172349730,-0.0010009464984057900,0.06574627148152010,3.079676080255830,9.268630274723100,26.988452238943000
48.09,0.015393172002686800,-0.0017851652830217000,0.00021704869647141800,-0.0036365000606931800,3.099177210549050,9.262859654425210,26.988377204582700
48.1,0.017744995633641900,0.00037926609783462500,0.0009703674150790090,-0.020556918395681100,3.1976233386465900,9.312951885273110,26.98830192794460
48.11,0.012403876128168300,-0.0024038263154251000,0.002776542423390070,0.05499902168318880,3.255304724426810,9.226134827920930,26.988226409038
48.120000000000000,0.017550876023220700,-0.003095411349130600,0.0016411601552228600,0.02700356614914280,3.1680498217217900,9.239204643943160,26.988150647872000
48.13,0.014624053910508100,-0.006109897901830260,0.0020758150839957300,0.04770019608199720,3.2077973375428900,9.344013732666850,26.988074644455900
48.14,0.016846619099681900,-0.00347539694700574,0.0016986578189569900,0.02065495145235700,3.1726400759660600,9.302074199769730,26.987998398798900
48.15,0.015736400083422800,-0.0034944711097971500,0.0026924380300756800,-0.003982769699245920,3.1909434730635800,9.29705459185651,26.98792191091040
48.160000000000000,0.018872709920439400,-0.0012852975729028700,0.000599178034957656,-0.004437132518786820,3.194139069474510,9.332578207619710,26.98784518079960
48.17,0.014482987512492000,-0.002823362889760390,0.001329779921147970,-0.01773934981756210,3.192074325583000,9.289719359473270,26.987768208475800
48.18,0.017487048239931800,0.0027135762205041100,0.0010567501241326300,0.020013571850985700,3.177036459903760,9.227747218241800,26.987690993948600
48.19,0.01567279748120420,-0.003717735153024170,0.0001240887289054970,-0.008866263840467840,3.1674710525729900,9.311735308728870,26.987613537227200
48.2,0.01591517814210890,0.0011988005413790500,0.0030234146157600700,0.012668301462503100,3.1411397422904300,9.31481362234049,26.987535838321200
48.21,0.01586405792947990,-0.001163002510296910,0.0029812839480390100,-0.03963498500147090,3.188784101386170,9.210296727852530,26.98745789723990
48.22,0.014540396051841500,1.10240142233717E-05,0.0034115776079660000,-0.04258185040696530,3.1791067741634600,9.30117582564213,26.98737971399300
48.230000000000000,0.016203520801395400,-0.00011050055281029900,-0.000527398911872867,0.0292074605788043,3.11930513939198,9.31807877516415,26.98730128858980
48.24,0.016106398688694700,-0.00603902653641683,0.0017016183021550600,0.019423676502441400,3.2251790244059900,9.319946910450730,26.98722262104000
48.25,0.0167141519568457,-0.0016256766156824800,0.0031847340888341900,-0.02149764603712010,3.216408264310310,9.326631768361250,26.987143711353200
48.26,0.016400658005879200,-0.0021270433625598800,0.00400579284650847,0.06884469517541350,3.1775734035161600,9.305033506270310,26.9870645595389
48.27,0.017827612995535600,-0.0038685591562611700,-0.00201726316374715,-0.04105381011319000,3.2278812953477200,9.333888283524430,26.986985165606800
48.28,0.01807861723758830,-0.0006833668196549320,0.0009942276397208750,0.021866795799502200,3.206440874764630,9.233794561690330,26.986905529566700
48.29,0.014130329398404700,0.0018304457620405600,0.0006215675523314070,0.022885533665042300,3.149143307331090,9.360681081966630,26.986825651428100
48.300000000000000,0.01796909700717360,-0.006948658181527970,0.004181681138820400,0.0026742206097994600,3.0814730084343500,9.188540239899080,26.986745531200800
48.31,0.013858855043075000,-0.0026716063179045200,-0.0034186996361453100,0.06330924677464340,3.080860950743430,9.325517204159420,26.986665168894600
48.32,0.017407215492257500,-0.004094215415323390,-0.0010946332547265800,0.08136328473753690,3.237506666429160,9.23448089056328,26.986584564519300
48.33,0.017470957031463000,-0.0014591436039076800,0.003866065240192740,-0.05753935318801240,3.1740560622408500,9.34415577720957,26.98650371808470
48.34,0.012408821352187000,-0.00225395804037987,6.0560189581116E-05,-0.11375486625941100,3.1580312064284000,9.317536392031240,26.98642262960060
48.35,0.016417389229408200,-0.002814086165698960,-0.001602919759386070,-0.024459216000563000,3.1446523351709800,9.253561155246870,26.986341299077000
48.36,0.015294414037865500,-0.00022373439803714800,0.004024074283064310,-0.04914676952996070,3.181891437432130,9.267145782761700,26.98625972652370
48.370000000000000,0.01471385120434350,0.0016695981845043300,-0.0018636293944508700,-0.02185494735660950,3.22552353507971,9.258102127592690,26.986177911950600
48.38,0.018933061764637400,0.0037198564745892400,0.0030440721113125000,0.0909762104325656,3.140253267924930,9.316567233133800,26.986095855367900
48.39,0.014923974132389800,-0.003082055385580110,-0.0021205122590176000,0.13482936357550000,3.186681764784400,9.209211472625540,26.986013556785300
48.4,0.014618553793256900,-0.005244564900393520,-0.0018850626201407500,-0.047408785958595000,3.315931677700430,9.267507663027040,26.985931016213100
48.410000000000000,0.016382672696737600,-0.0004844374851110920,0.001400282645959150,0.011212973947517600,3.2748578881887900,9.303053063603590,26.98584823366110
48.42,0.01760243740196500,0.0016181225124743300,-0.0006966181004608560,0.0100852900713485,3.073595378129200,9.183329277439440,26.98576520913960
48.43,0.01594793575740360,2.45163226131856E-05,0.001544670133523580,0.017287803887114500,3.095533339150270,9.213440824770990,26.985681942658600
